system:index,temperature_2m
19800210T03,279.50463097733456
19800210T04,279.66889063730315
19800210T05,279.8037960101178
19800210T06,279.9678977020405
19800210T07,280.14855687589034
19800210T08,280.29528767779493
19800210T09,280.682088357756
19800210T10,281.1668925313295
19800210T11,281.4977637862896
19800210T12,281.7443708224575
19800210T13,281.8302460313035
19800210T14,281.8002450418083
19800210T15,281.4852523660168
19800210T16,280.79389647313906
19800210T17,279.53132536488084
19800210T18,278.7621979670397
19800210T19,278.24802750309607
19800210T20,277.700035047047
19800210T21,277.3489403194239
19800210T22,276.95261506516573
19800210T23,276.71862072010316
19800211T00,276.73886399416546
19800211T01,276.48278090636364
19800211T02,276.3398062609543
19800211T03,276.09650489693723
19800211T04,276.0216491553665
19800211T05,275.9034555653614
19800211T06,275.675702007075
19800211T07,276.0767761388103
19800211T08,276.2258722389694
19800211T09,276.47736206846497
19800211T10,276.89812520858095
19800211T11,277.5513598996521
19800211T12,278.07291532970487
19800211T13,278.434819891384
19800211T14,278.5359508127954
19800211T15,278.4851649813887
