system:index,total_evaporation_hourly
19991225T13,-7.523479705259033e-05
19991225T14,-6.781096597731515e-05
19991225T15,-7.374274977768842e-05
19991225T16,-5.629751651388691e-05
19991225T17,-6.458691895773392e-05
19991225T18,-6.796603551536522e-05
19991225T19,-4.2559772879761455e-05
19991225T20,-4.595292520708392e-05
19991225T21,-4.557372479095069e-05
19991225T22,-4.041804942126223e-05
19991225T23,-3.37934672313499e-05
19991226T00,-3.446035849993393e-05
19991226T01,-2.987220172935395e-05
19991226T02,-2.366370978472081e-05
19991226T03,-2.574618409105085e-05
19991226T04,-2.3556568224961946e-05
19991226T05,-3.046139560235744e-05
19991226T06,-3.472680339072539e-05
19991226T07,-3.6992896277418495e-05
19991226T08,-5.114488530561714e-05
19991226T09,-8.55431371889262e-05
19991226T10,-0.00016165690095369087
19991226T11,-0.00015926798962693096
19991226T12,-0.0001242363103720678
19991226T13,-0.000133815227882927
19991226T14,-0.00010669099555329086
19991226T15,-4.4966309129323264e-05
19991226T16,-2.306436608001553e-05
19991226T17,-3.333249328105883e-05
19991226T18,-3.3471316296378844e-05
19991226T19,-1.8637177750061643e-05
19991226T20,-2.009869891872548e-05
19991226T21,-5.808185038313406e-05
19991226T22,-7.866545359313031e-05
19991226T23,-7.303911551198533e-05
19991227T00,-6.146907530962467e-05
19991227T01,-4.639663542315417e-05
19991227T02,-3.676056052576798e-05
19991227T03,-3.931924220564678e-05
19991227T04,-4.0959904141932945e-05
19991227T05,-4.495042026230819e-05
19991227T06,-3.657606623233291e-05
19991227T07,-3.970481735182443e-05
19991227T08,-3.3332499751376666e-05
19991227T09,-4.406998644714691e-05
19991227T10,-5.713348989445533e-05
19991227T11,-9.034706495318889e-05
19991227T12,-0.00011433166420924576
19991227T13,-8.492486893920207e-05
19991227T14,-4.607826673642797e-05
19991227T15,-2.2574240224040388e-05
19991227T16,-7.854902367051794e-06
19991227T17,-1.8204835106396463e-06
19991227T18,-2.045139583181213e-07
19991227T19,-2.7974873145721083e-06
19991227T20,-4.536722774046171e-06
19991227T21,-6.752984258018282e-06
19991227T22,-1.0685657234170157e-05
19991227T23,-1.4303188833351116e-05
19991228T00,-1.3761751345565433e-05
19991228T01,-1.395987840322871e-05
19991228T02,-1.4678371218318111e-05
19991228T03,-1.488225569326461e-05
19991228T04,-1.6161739818066177e-05
19991228T05,-1.8700245637876068e-05
19991228T06,-2.0258275894569704e-05
19991228T07,-1.5561085647527094e-05
19991228T08,-1.3142215655395589e-05
19991228T09,-1.5323660291259835e-05
19991228T10,-2.042397700590411e-05
19991228T11,-2.789147254583366e-05
19991228T12,-3.1392009270943524e-05
19991228T13,-2.967901800581637e-05
19991228T14,-2.2074071241948805e-05
19991228T15,-9.923235728867222e-06
19991228T16,-1.8103290187372436e-06
19991228T17,7.669039867345949e-07
19991228T18,2.87708643855386e-06
19991228T19,3.6888968858047126e-06
19991228T20,3.7911291901398593e-06
19991228T21,3.1576081335193585e-06
19991228T22,1.432122594424743e-06
19991228T23,-3.599417139684162e-07
19991229T00,-2.626210543056676e-07
19991229T01,-4.6957347638829414e-07
19991229T02,-1.012729716305065e-06
19991229T03,-3.602880949979401e-06
19991229T04,-2.678254698178901e-06
19991229T05,-1.8811600882247337e-06
19991229T06,-2.299605605451482e-06
19991229T07,-2.347095479438145e-06
19991229T08,-3.575397480828722e-06
19991229T09,-8.97754090977206e-06
19991229T10,-2.0503736452560017e-05
19991229T11,-4.076582182355793e-05
19991229T12,-5.170741658906966e-05
19991229T13,-5.135054507098558e-05
19991229T14,-3.818468937078541e-05
19991229T15,-2.098945121348606e-05
19991229T16,-1.0159072992843138e-05
19991229T17,-2.2999205035461378e-06
19991229T18,-5.2382885604807466e-06
19991229T19,-4.18409755985432e-06
19991229T20,-5.081611591207024e-06
19991229T21,-2.5576191908807235e-06
19991229T22,-3.066797766515259e-06
19991229T23,-1.1369304830301309e-06
19991230T00,1.121414416779761e-06
19991230T01,-1.645658345426626e-06
19991230T02,-3.416754494354141e-06
19991230T03,-2.078345398067491e-06
19991230T04,-1.3318613726118737e-06
19991230T05,-1.3466123423070086e-06
19991230T06,-2.3286327800139637e-06
19991230T07,-1.9737906013515324e-06
19991230T08,-2.2081185466739234e-06
19991230T09,-7.820172855725432e-06
19991230T10,-1.9197149684588745e-05
19991230T11,-3.264433220677516e-05
19991230T12,-4.9953514308492314e-05
19991230T13,-5.1332212960550205e-05
19991230T14,-4.095588535209842e-05
19991230T15,-2.5259371757524687e-05
19991230T16,-1.3755912514480964e-05
19991230T17,-9.985132880091364e-06
19991230T18,-8.759500319888613e-06
19991230T19,-6.398637747366859e-06
19991230T20,-4.309540063583257e-06
19991230T21,-5.113545024566638e-06
19991230T22,-4.944425617968542e-06
19991230T23,-5.638561674209493e-06
19991231T00,-5.339174157752805e-06
19991231T01,-5.3310906485765055e-06
19991231T02,-4.942791299653751e-06
19991231T03,-5.0512503203985455e-06
19991231T04,-4.764377382156971e-06
19991231T05,-4.743934314454399e-06
19991231T06,-4.429054288225781e-06
19991231T07,-3.0242807826701656e-06
19991231T08,-2.062002133796121e-06
19991231T09,-4.413180507600567e-06
19991231T10,-7.786874973439906e-06
19991231T11,-1.1478012861362104e-05
19991231T12,-1.4264965106329072e-05
19991231T13,-1.1040377970608534e-05
19991231T14,-5.5896117872185314e-06
19991231T15,-1.3465633381867548e-06
19991231T16,1.0382117658293914e-06
19991231T17,1.3146977172690375e-06
19991231T18,1.0849111803146093e-06
19991231T19,1.1260398769879736e-07
19991231T20,2.699321006970359e-07
19991231T21,1.8194618735999766e-07
19991231T22,5.308908305076367e-07
19991231T23,3.348555052785328e-07
20000101T00,9.860066261859263e-07
20000101T01,1.0202102007647002e-06
20000101T02,9.975500427670136e-07
20000101T03,1.333984804280708e-06
20000101T04,2.0294451253665706e-06
20000101T05,2.4445939381948804e-06
20000101T06,3.0390886972833836e-06
20000101T07,4.381844224793114e-06
20000101T08,5.609592499619865e-06
20000101T09,4.544003365613859e-06
20000101T10,3.36390163093125e-06
20000101T11,3.9290349464782775e-06
20000101T12,3.306409694608806e-06
20000101T13,8.488183560444067e-06
20000101T14,9.551544951250243e-06
20000101T15,1.0643832728057052e-05
20000101T16,1.1140808101200636e-05
20000101T17,1.0677530637502168e-05
20000101T18,1.03184229628875e-05
20000101T19,8.236176135844237e-06
20000101T20,6.537342478244797e-06
20000101T21,5.706618863693781e-06
20000101T22,4.781434602436635e-06
20000101T23,4.384651577943198e-06
20000102T00,4.618141029286098e-06
20000102T01,4.267299489506896e-06
20000102T02,2.8587994183637073e-06
20000102T03,1.4554698284126292e-06
20000102T04,1.2579633327960486e-06
20000102T05,1.0573749172777643e-06
20000102T06,1.1901175434568123e-06
20000102T07,1.1285377745486591e-06
20000102T08,1.15203892295298e-06
20000102T09,-9.406038762348974e-07
20000102T10,-8.855749605390385e-06
20000102T11,-2.0256980775968948e-05
20000102T12,-3.2731845938261804e-05
20000102T13,-3.774716005486823e-05
20000102T14,-2.8583731064267636e-05
20000102T15,-1.1847941775303384e-05
20000102T16,1.4099590569421145e-06
20000102T17,4.572048784537159e-06
20000102T18,4.5306403631143785e-06
20000102T19,4.276093342746297e-06
20000102T20,5.244544709977974e-06
20000102T21,5.04178657329425e-06
20000102T22,4.386658854526084e-06
20000102T23,6.004772540941904e-06
20000103T00,3.784299441904554e-06
20000103T01,5.166681321332274e-06
20000103T02,4.580302217772953e-06
20000103T03,4.480386255123544e-06
20000103T04,4.9832421009243525e-06
20000103T05,6.4173514041101745e-06
20000103T06,5.15337886927211e-06
20000103T07,4.143287063064898e-06
20000103T08,1.644841177085805e-06
20000103T09,-4.531404976919901e-06
20000103T10,-1.836109590233877e-05
20000103T11,-2.8899737729368035e-05
20000103T12,-3.9988345655750296e-05
20000103T13,-3.684470991636668e-05
20000103T14,-2.6719656698098996e-05
20000103T15,-1.4497546450214089e-05
20000103T16,-3.4871603615964327e-06
20000103T17,-1.8367704397338798e-07
20000103T18,7.254454850276133e-07
20000103T19,4.1720116798440604e-06
20000103T20,4.21818427190324e-06
20000103T21,6.267938246300772e-06
20000103T22,4.994072010530055e-06
20000103T23,4.0596784524810466e-06
20000104T00,1.1048597780803737e-06
20000104T01,1.0268753516878563e-06
20000104T02,1.7492344993380244e-06
20000104T03,7.518035396350711e-08
20000104T04,2.192439125686047e-07
20000104T05,-1.1536061690708281e-07
20000104T06,-1.1221560969363784e-06
20000104T07,-1.5131593780244202e-06
20000104T08,-4.673203990886851e-06
20000104T09,-8.084246228272258e-06
20000104T10,-1.7857648134130308e-05
20000104T11,-3.14049345504866e-05
20000104T12,-4.152813936845092e-05
20000104T13,-4.246714752640753e-05
20000104T14,-3.464056043601108e-05
20000104T15,-2.8592601504184057e-05
20000104T16,-2.0701162400315103e-05
20000104T17,-1.8736086676664203e-05
20000104T18,-1.3723285439999406e-05
20000104T19,-3.4608929604662803e-06
20000104T20,-2.1002850009571437e-07
20000104T21,2.236457677105228e-06
20000104T22,2.278864571130158e-06
20000104T23,-1.928905596896802e-06
20000105T00,-7.71369531960475e-06
20000105T01,-5.956799413707635e-06
20000105T02,-7.3917811279283404e-06
20000105T03,-2.3725101382798176e-06
20000105T04,3.608721742124367e-06
20000105T05,4.234084220984259e-06
20000105T06,4.32268250749201e-06
20000105T07,9.174141266950864e-06
20000105T08,3.465660305865628e-06
20000105T09,-7.385405760230752e-06
20000105T10,-2.4736232642312087e-05
20000105T11,-3.595942822616688e-05
20000105T12,-3.967154626968664e-05
20000105T13,-3.290345140904697e-05
20000105T14,-2.380380616448135e-05
20000105T15,-1.3642997224879568e-05
20000105T16,-1.4824018470853775e-06
20000105T17,4.4952144923614657e-07
20000105T18,2.5877636359195575e-06
20000105T19,3.696151488880794e-06
20000105T20,6.531735589858265e-06
20000105T21,7.346920209636465e-06
20000105T22,8.344134908763743e-06
20000105T23,8.261809541435141e-06
20000106T00,8.637659333023715e-06
20000106T01,8.963157270531071e-06
20000106T02,9.870061332167205e-06
20000106T03,8.427205778131423e-06
20000106T04,9.458608774896318e-06
20000106T05,7.940871503069508e-06
20000106T06,8.254638538551987e-06
20000106T07,4.113370036602385e-06
20000106T08,1.632798465718668e-06
20000106T09,-9.713851269943052e-06
20000106T10,-3.2243773150908695e-05
20000106T11,-6.21923665935164e-05
20000106T12,-7.588409398188198e-05
20000106T13,-7.553573075250214e-05
20000106T14,-5.0225352507057027e-05
20000106T15,-2.0507224165475843e-05
20000106T16,-8.907878159154964e-07
20000106T17,3.1777705584224836e-07
20000106T18,5.753204548105114e-07
20000106T19,-1.7261518139905327e-06
20000106T20,-3.500512685753906e-06
20000106T21,-4.939988394938176e-06
20000106T22,-6.027985106776031e-06
20000106T23,-5.186496645702114e-06
20000107T00,-4.106082344504142e-06
20000107T01,-3.958988348303728e-06
20000107T02,-3.625819302765935e-06
20000107T03,-2.1142647547535087e-06
20000107T04,-6.830941965383674e-07
20000107T05,-3.922936090846272e-07
20000107T06,-3.562505272920472e-07
20000107T07,1.800054909525235e-07
20000107T08,-6.176914953272947e-08
20000107T09,-1.2824892918712138e-05
20000107T10,-2.932233286784783e-05
20000107T11,-4.250351663422783e-05
20000107T12,-5.0428692884655425e-05
20000107T13,-5.283661787358626e-05
20000107T14,-4.2274571279707515e-05
20000107T15,-2.584144405755746e-05
20000107T16,-1.0192659079563434e-05
20000107T17,-4.530912088815367e-06
20000107T18,-2.580035707512898e-06
20000107T19,-2.670310512884786e-06
20000107T20,-2.4396805653059032e-06
20000107T21,-2.0894786782567874e-06
20000107T22,-2.545778391440115e-06
20000107T23,-3.563961921738907e-06
20000108T00,-5.4825492741910265e-06
20000108T01,-5.975359111430538e-06
20000108T02,-7.016911686827384e-06
20000108T03,-5.636062610491768e-06
20000108T04,-5.370126001263754e-06
20000108T05,-4.589033117713639e-06
20000108T06,-3.325605066896755e-06
20000108T07,-1.2482698407326209e-06
20000108T08,1.216220699644252e-06
20000108T09,-1.4405493007453363e-05
20000108T10,-2.4969729154180957e-05
20000108T11,-2.6336705982032515e-05
20000108T12,-1.986253954944004e-05
20000108T13,-1.77113806094356e-05
20000108T14,-1.4356037785710653e-05
20000108T15,-8.872726770881816e-06
20000108T16,-4.868135113736832e-06
20000108T17,-2.9747573836313593e-06
20000108T18,-2.7296524135366982e-06
20000108T19,-2.0873843713186037e-06
20000108T20,-1.6107777481423444e-06
20000108T21,-1.0950169954812134e-06
20000108T22,-7.481295024711907e-07
20000108T23,-5.510400159308644e-07
20000109T00,-7.207837952519672e-07
20000109T01,-5.51771755297126e-07
20000109T02,-9.352839197335868e-07
20000109T03,-1.4065416040927505e-06
20000109T04,-2.493628243491379e-06
20000109T05,-3.728882015959474e-06
20000109T06,-4.878366915114457e-06
20000109T07,-4.398658937291291e-06
20000109T08,-5.851345265196547e-06
20000109T09,-1.0199710124452876e-05
20000109T10,-1.8474000625087177e-05
20000109T11,-2.6604805184210815e-05
20000109T12,-3.5297033715680155e-05
20000109T13,-3.707752941773559e-05
20000109T14,-3.3036596869355644e-05
20000109T15,-3.0018428274878336e-05
20000109T16,-2.37657291088881e-05
20000109T17,-2.1297193744199245e-05
20000109T18,-2.0707234410205995e-05
20000109T19,-1.9530565847837232e-05
20000109T20,-1.8636404506190136e-05
20000109T21,-1.818116565740413e-05
20000109T22,-1.541539000408844e-05
20000109T23,-1.345203450641828e-05
20000110T00,-1.2372954610814534e-05
20000110T01,-1.1673370397369546e-05
20000110T02,-1.0551116810878505e-05
20000110T03,-1.0096343169682556e-05
20000110T04,-8.277515916266943e-06
20000110T05,-6.9523373202126605e-06
20000110T06,-6.683000684657612e-06
20000110T07,-8.055188192492605e-06
20000110T08,-7.074023963037354e-06
20000110T09,-2.753761787549619e-05
20000110T10,-5.935458151070323e-05
20000110T11,-8.108127877758238e-05
20000110T12,-8.117302660170293e-05
20000110T13,-6.930274457602302e-05
20000110T14,-5.344237904666619e-05
20000110T15,-3.2180510567689323e-05
20000110T16,-1.379955884323956e-05
20000110T17,-7.354266680984262e-06
20000110T18,-5.860553573801088e-06
20000110T19,-3.902453779758023e-06
20000110T20,-2.2373423147272885e-06
20000110T21,-3.277059098098352e-07
20000110T22,-1.2402432937485846e-07
20000110T23,4.7128927091676804e-07
20000111T00,1.2741895334936858e-06
20000111T01,5.221292248184633e-07
20000111T02,-9.096310582321188e-07
20000111T03,-4.603957948260183e-07
20000111T04,2.3629010832587907e-07
20000111T05,-9.944864447385053e-07
20000111T06,-9.319464140033342e-07
20000111T07,-7.14792559758212e-07
20000111T08,-8.289900484783363e-07
20000111T09,-5.576830341580576e-06
20000111T10,-1.3443491614660811e-05
20000111T11,-2.2232054187646025e-05
20000111T12,-3.1142461616674005e-05
20000111T13,-3.544839541535577e-05
20000111T14,-2.852911823360679e-05
20000111T15,-1.5354638565794743e-05
20000111T16,-4.555831245883171e-06
20000111T17,-1.9205588830130006e-06
20000111T18,-8.656544058621633e-07
20000111T19,-5.952424209458926e-07
20000111T20,-3.318977263566485e-07
20000111T21,-1.3446778484903284e-07
20000111T22,-4.083727427146463e-07
20000111T23,6.091631387343346e-07
20000112T00,9.59793213681224e-07
20000112T01,-6.528318688466707e-08
20000112T02,-4.611415820588293e-07
20000112T03,1.229885602876439e-07
20000112T04,4.097310083897173e-07
20000112T05,-3.675961707958432e-07
20000112T06,-6.257626669610203e-07
20000112T07,-9.970388051125101e-08
20000112T08,-2.5294106396179154e-07
20000112T09,-4.552621305355561e-06
20000112T10,-1.3737917866570515e-05
20000112T11,-2.5795354051288175e-05
20000112T12,-3.303449163333384e-05
20000112T13,-3.793632938976104e-05
20000112T14,-3.090051274142491e-05
20000112T15,-1.900412221656875e-05
20000112T16,-5.467004589100177e-06
20000112T17,-1.7230593591956476e-06
20000112T18,-4.251868494478877e-07
20000112T19,-2.2192341997835897e-06
20000112T20,-2.1895895192790554e-06
20000112T21,-1.7938122677762267e-06
20000112T22,-5.948246490945899e-07
20000112T23,1.0053101922419114e-06
20000113T00,1.187535776874368e-06
20000113T01,1.1124222872743063e-06
20000113T02,8.48586496858841e-07
20000113T03,6.707772841330103e-07
20000113T04,4.180357392000224e-07
20000113T05,4.525726160974608e-07
20000113T06,6.59288569269536e-07
20000113T07,6.195183658501449e-07
20000113T08,-1.0169259067039154e-06
20000113T09,-6.296026642002756e-06
20000113T10,-1.516771867424378e-05
20000113T11,-2.4771019413961572e-05
20000113T12,-3.698147710851367e-05
20000113T13,-4.140720866917048e-05
20000113T14,-3.973417083729986e-05
20000113T15,-2.2683887539100617e-05
20000113T16,-8.911170084118525e-06
20000113T17,-3.5488571600054257e-06
20000113T18,-1.0160659556790002e-06
20000113T19,1.250466343943971e-07
20000113T20,5.2393836069224886e-08
20000113T21,3.9928118577679673e-07
20000113T22,-2.006800243976584e-07
20000113T23,2.0248254296487297e-07
20000114T00,3.65305404559995e-07
20000114T01,-1.4484131070937988e-07
20000114T02,1.7840560797865672e-08
20000114T03,-6.921284957544224e-07
20000114T04,-4.901722777071061e-07
20000114T05,-4.765990252599937e-07
20000114T06,2.851904740611173e-07
20000114T07,1.5365305618213308e-06
20000114T08,1.335315955186414e-06
20000114T09,-5.786460617908759e-06
20000114T10,-1.1967915273656528e-05
20000114T11,-3.257398811835594e-05
20000114T12,-4.2524648121483695e-05
20000114T13,-4.5483650539546987e-05
20000114T14,-3.7740973501615645e-05
20000114T15,-1.8795654490045776e-05
20000114T16,-9.600665805035882e-07
20000114T17,2.096636619354583e-06
20000114T18,4.072094057276083e-06
20000114T19,7.249796921867043e-06
20000114T20,7.502612201675504e-06
20000114T21,7.029905220307848e-06
20000114T22,7.047844208101275e-06
20000114T23,7.289146340376837e-06
20000115T00,8.035934016837546e-06
20000115T01,8.508196783467807e-06
20000115T02,9.197643823476098e-06
20000115T03,9.991722476146022e-06
20000115T04,1.1226302758666504e-05
20000115T05,1.099855673882749e-05
20000115T06,1.1051549504835324e-05
20000115T07,1.0714466763362918e-05
20000115T08,5.914517203310555e-06
20000115T09,-9.554645591345506e-06
20000115T10,-2.794511926940589e-05
20000115T11,-4.549319685374805e-05
20000115T12,-5.5264102814291015e-05
20000115T13,-5.3777670599954605e-05
20000115T14,-4.211540443777236e-05
20000115T15,-2.021184303252184e-05
20000115T16,-4.6959659302613566e-06
20000115T17,-1.0913580714336858e-06
20000115T18,1.8948509445490026e-07
20000115T19,3.934006631556406e-07
20000115T20,-2.4263794796783315e-06
20000115T21,-2.329271828068953e-06
20000115T22,-3.038007373490916e-06
20000115T23,-3.744169373371741e-06
20000116T00,-4.1480941862303125e-06
20000116T01,-4.066479310647334e-06
20000116T02,-3.865792049376396e-06
20000116T03,-3.7062729222549466e-06
20000116T04,-2.5747266913494896e-06
20000116T05,-1.4606230674274344e-06
20000116T06,-1.1445369384475654e-06
20000116T07,-3.616724025180637e-06
20000116T08,-3.2833010371697435e-06
20000116T09,-8.535520734139464e-06
20000116T10,-2.171133758336083e-05
20000116T11,-4.060337607018741e-05
20000116T12,-5.2896778817135074e-05
20000116T13,-5.285495658176674e-05
20000116T14,-4.1946558959846813e-05
20000116T15,-2.501722099862874e-05
20000116T16,-7.111399288007593e-06
20000116T17,-1.895524007278502e-06
20000116T18,-5.198087079813207e-07
20000116T19,6.076709935817425e-07
20000116T20,6.36588622859213e-07
20000116T21,1.199968522270576e-06
20000116T22,1.4449795376003142e-06
20000116T23,2.0542579360404677e-06
20000117T00,2.7653415151336533e-06
20000117T01,3.2710237204094525e-06
20000117T02,3.0852835006289395e-06
20000117T03,2.3437750403508487e-06
20000117T04,2.680825748740263e-06
20000117T05,2.908752555040771e-06
20000117T06,2.854778717642722e-06
20000117T07,3.51311285128252e-06
20000117T08,3.34698520533107e-06
20000117T09,-2.4357848222651135e-06
20000117T10,-1.2215167731362666e-05
20000117T11,-1.912522433527637e-05
20000117T12,-3.460045627209622e-05
20000117T13,-4.7035125737702144e-05
20000117T14,-3.5929407134403435e-05
20000117T15,-1.975673796721572e-05
20000117T16,-6.364128393287594e-06
20000117T17,-1.944219444245356e-06
20000117T18,-1.9710877166008267e-06
20000117T19,-3.797943472693936e-06
20000117T20,-3.926019790693547e-06
20000117T21,-3.520990714076633e-06
20000117T22,-3.073918961364631e-06
20000117T23,-3.309399087103033e-06
20000118T00,-3.2043437806413674e-06
20000118T01,-2.3389432768207415e-06
20000118T02,-2.2515570558974216e-06
20000118T03,-2.6002624459393993e-06
20000118T04,-2.3521704019850813e-06
20000118T05,-1.879027397467066e-06
20000118T06,-1.9427985219883056e-06
20000118T07,-3.6120416512100687e-06
20000118T08,-6.091831413667989e-06
20000118T09,-1.3155043776915998e-05
20000118T10,-2.3809658496806984e-05
20000118T11,-3.515238034426937e-05
20000118T12,-4.223646682583476e-05
20000118T13,-5.6179501220875736e-05
20000118T14,-5.943015485795578e-05
20000118T15,-4.978010368894474e-05
20000118T16,-3.387363657547186e-05
20000118T17,-2.1015069583942295e-05
20000118T18,-2.102312808711884e-05
20000118T19,-2.0171742693282885e-05
20000118T20,-2.1743564149301603e-05
20000118T21,-1.9863936637718705e-05
20000118T22,-1.690994265282149e-05
20000118T23,-1.618282385496293e-05
20000119T00,-1.2067940266920066e-05
20000119T01,-8.796826854273715e-06
20000119T02,-6.563044846242685e-06
20000119T03,-6.578363627394024e-06
20000119T04,-3.1128929528833606e-06
20000119T05,-2.7371995371670854e-06
20000119T06,-2.9812758502388167e-06
20000119T07,-3.419482853016706e-06
20000119T08,-5.331964781158747e-06
20000119T09,-1.5957680564536617e-05
20000119T10,-3.5357477350328204e-05
20000119T11,-7.969185850373743e-05
20000119T12,-9.257501022824524e-05
20000119T13,-8.733245775334734e-05
20000119T14,-7.487718183815668e-05
20000119T15,-4.879624500138717e-05
20000119T16,-1.7602118657590127e-05
20000119T17,-4.878694703815834e-06
20000119T18,-2.1986208233600045e-06
20000119T19,1.5116809027967448e-07
20000119T20,8.562864210523698e-07
20000119T21,2.684486879402768e-06
20000119T22,2.3158972871850256e-06
20000119T23,6.657823736505901e-07
20000120T00,-3.60476948226974e-07
20000120T01,-5.37921754850537e-07
20000120T02,-1.1225802747259255e-06
20000120T03,-1.293603076066504e-06
20000120T04,-1.479581500041088e-06
20000120T05,-6.527676662078651e-07
20000120T06,-5.36068852857987e-07
20000120T07,4.611623822481764e-07
20000120T08,7.645594687767179e-07
20000120T09,-6.495270616983299e-06
20000120T10,-2.495061297431692e-05
20000120T11,-4.1354654210713696e-05
20000120T12,-4.9424192981640216e-05
20000120T13,-4.621936058239973e-05
20000120T14,-3.790483645139618e-05
20000120T15,-2.54919209263822e-05
20000120T16,-1.41485378076606e-05
20000120T17,-7.35079781753752e-06
20000120T18,-6.098222338822582e-06
20000120T19,-6.15991417110128e-06
20000120T20,-5.9773788485166e-06
20000120T21,-6.8631270293923085e-06
20000120T22,-6.553400354205083e-06
20000120T23,-6.881561462837668e-06
20000121T00,-6.244216830008321e-06
20000121T01,-5.612442350950504e-06
20000121T02,-5.366874774921372e-06
20000121T03,-5.974701391218704e-06
20000121T04,-5.920247297871438e-06
20000121T05,-6.028395279909644e-06
20000121T06,-7.98516635385593e-06
20000121T07,-9.996782479388278e-06
20000121T08,-1.175738170085481e-05
20000121T09,-2.101129594668303e-05
20000121T10,-3.0966278806112225e-05
20000121T11,-4.858050473953806e-05
20000121T12,-5.5624426864721435e-05
20000121T13,-4.882334456664573e-05
20000121T14,-4.35531932558092e-05
20000121T15,-3.235705374337741e-05
20000121T16,-2.306789398602975e-05
20000121T17,-1.674974551502054e-05
20000121T18,-9.63868276801167e-06
20000121T19,-8.081725234288166e-06
20000121T20,-3.364746585575533e-06
20000121T21,-1.8754647009888971e-06
20000121T22,-2.8000411479612194e-07
20000121T23,8.314071142832894e-07
20000122T00,-3.443957012106048e-07
20000122T01,-1.442190055274367e-06
20000122T02,-3.324633302409294e-06
20000122T03,-3.792013520551236e-06
20000122T04,-3.3746541265365783e-06
20000122T05,-4.650034280686382e-06
20000122T06,-6.772138515990668e-06
20000122T07,-1.012053619498374e-05
20000122T08,-1.3866413431230708e-05
20000122T09,-2.6883860592937377e-05
20000122T10,-4.66487689212137e-05
20000122T11,-5.468846975548833e-05
20000122T12,-5.773388928294432e-05
20000122T13,-4.621247625642435e-05
20000122T14,-4.7905294743422346e-05
20000122T15,-3.808576180964412e-05
20000122T16,-1.8511157008980225e-05
20000122T17,-6.6179518394942246e-06
20000122T18,-2.187618706671522e-06
20000122T19,-6.014336481245105e-06
20000122T20,-7.579572268545335e-06
20000122T21,-6.926169145279274e-06
20000122T22,-1.0937510972409904e-05
20000122T23,-1.1576410158825077e-05
20000123T00,-1.1062647300072506e-05
20000123T01,-1.0551736242940152e-05
20000123T02,-8.929440853231503e-06
20000123T03,-7.382233887211806e-06
20000123T04,-7.737523212056184e-06
20000123T05,-7.975693708775538e-06
20000123T06,-6.980280471209243e-06
20000123T07,-4.949651032755091e-06
20000123T08,-5.281320035176588e-06
20000123T09,-1.531946955996079e-05
20000123T10,-3.747380296912718e-05
20000123T11,-4.9433481348138546e-05
20000123T12,-6.479318493795143e-05
20000123T13,-6.723328988920953e-05
20000123T14,-5.9681058763088654e-05
20000123T15,-4.277093549399981e-05
20000123T16,-2.2383590992558665e-05
20000123T17,-1.0618367774453806e-05
20000123T18,-1.040485914324987e-05
20000123T19,-1.3835758127071763e-05
20000123T20,-1.6491610145589182e-05
20000123T21,-1.809154821415348e-05
20000123T22,-1.9405366406672596e-05
20000123T23,-1.792312889993846e-05
20000124T00,-1.6741372435696793e-05
20000124T01,-1.4569667707693924e-05
20000124T02,-1.1220523017401187e-05
20000124T03,-8.644715379260486e-06
20000124T04,-7.916632662547637e-06
20000124T05,-4.937849755428609e-06
20000124T06,-3.28067982099588e-06
20000124T07,-1.1142626768597975e-06
20000124T08,-3.307565718108436e-06
20000124T09,-1.1282547211187665e-05
20000124T10,-2.6160379223644037e-05
20000124T11,-3.526275060352678e-05
20000124T12,-4.246649507629834e-05
20000124T13,-4.239268938357883e-05
20000124T14,-3.6621399610590055e-05
20000124T15,-2.7088170448599305e-05
20000124T16,-1.1999380705396292e-05
20000124T17,-3.9366114839714595e-06
20000124T18,-2.487895426227444e-06
20000124T19,-1.508338432941335e-06
20000124T20,-6.580901742121348e-07
20000124T21,-5.844849946258577e-07
20000124T22,-6.118786008608931e-07
20000124T23,-5.917935479692384e-07
20000125T00,-6.37682244121486e-07
20000125T01,-6.187548848097473e-07
20000125T02,-6.510319040665422e-07
20000125T03,-6.92056065538904e-07
20000125T04,-7.197734988755378e-07
20000125T05,-6.973992474925636e-07
20000125T06,-6.966887717111126e-07
20000125T07,-4.187820867544606e-07
20000125T08,-4.428044509626002e-07
20000125T09,-1.1473744417287882e-06
20000125T10,-3.486253358697506e-06
20000125T11,-8.920383775962941e-06
20000125T12,-1.8548794821905252e-05
20000125T13,-2.019718035587603e-05
20000125T14,-1.832619467838737e-05
20000125T15,-1.3403676002880786e-05
20000125T16,-6.631906990266518e-06
20000125T17,-2.4801783885593555e-06
20000125T18,-1.3111350168007005e-06
20000125T19,-8.227230626913563e-07
20000125T20,-4.1999134226153115e-07
20000125T21,-1.616712107535477e-07
20000125T22,-8.85726504616343e-08
20000125T23,-6.631542603615603e-08
20000126T00,-1.7715497544369003e-08
20000126T01,-1.2785639211562672e-08
20000126T02,7.740632133182337e-09
20000126T03,-1.4948311055278693e-08
20000126T04,1.3975700842168933e-08
20000126T05,2.6967075789338737e-08
20000126T06,-1.8359553413725507e-08
20000126T07,6.833665311045598e-08
20000126T08,-5.3078500592373327e-08
20000126T09,-3.2974550777469745e-07
20000126T10,-1.2447353181151225e-06
20000126T11,-2.5076683322846412e-06
20000126T12,-1.0347130489516954e-05
20000126T13,-1.4501674149998672e-05
20000126T14,-1.3194685555675064e-05
